Date,g,s,e,n,c,j
10/10/2013,1298,21.93,1.3535,6.0345,0.9104,98.09
11/10/2013,1285.75,21.52,1.3559,5.996,0.9103,98.42
15/10/2013,1255.5,20.49,1.3494,6.0313,0.9152,98.58
16/10/2013,1278.25,21.32,1.349,6.0209,0.9163,98.9
17/10/2013,1308.5,21.72,1.3664,5.9319,0.9028,97.85
18/10/2013,1317,21.87,1.3693,5.8987,0.9013,97.77
21/10/2013,1316,22.09,1.3672,5.915,0.9019,98.14
22/10/2013,1311.75,22.06,1.3778,5.8953,0.8947,98.18
23/10/2013,1333,22.53,1.3786,5.9149,0.8918,97.28
24/10/2013,1336.25,22.67,1.381,5.8904,0.8916,97.36
25/10/2013,1341.75,22.35,1.3794,5.8958,0.8939,97.46
28/10/2013,1351,22.54,1.3786,5.8918,0.8954,97.7
29/10/2013,1346.75,22.31,1.377,5.8865,0.8982,98.09
30/10/2013,1349.5,22.74,1.3771,5.8769,0.8964,98.14
31/10/2013,1333.75,22.2,1.3594,5.9476,0.9056,98.1
1/11/2013,1314.75,21.75,1.3488,5.9678,0.9124,98.78
4/11/2013,1314.25,21.85,1.3516,5.9478,0.9106,98.62
5/11/2013,1311.25,21.6,1.347,5.981,0.9126,98.6
6/11/2013,1317,21.94,1.353,5.9555,0.9109,98.6
7/11/2013,1316,21.75,1.339,6.032,0.9184,98.56
8/11/2013,1309,21.7,1.3357,6.1542,0.922,99.03
12/11/2013,1281,21.1,1.3428,6.1986,0.9176,99.65
13/11/2013,1276,20.7,1.3456,6.1794,0.9155,99.31
14/11/2013,1283.25,20.78,1.3468,6.1645,0.9152,99.93
15/11/2013,1281.75,20.635,1.348,6.1182,0.9152,100.17
18/11/2013,1283.5,20.64,1.352,6.1085,0.9121,100.04
19/11/2013,1272.25,20.44,1.3529,6.0936,0.9114,100.14
20/11/2013,1271.5,20.24,1.3451,6.1008,0.9158,100.02
21/11/2013,1248.5,19.97,1.347,6.108,0.9146,100.95
22/11/2013,1241.75,19.93,1.3547,6.0744,0.9072,101.29
25/11/2013,1231.75,19.71,1.3502,6.1158,0.9125,101.7
26/11/2013,1250.75,20.11,1.3555,6.1026,0.908,101.38
27/11/2013,1250.75,19.98,1.3563,6.107,0.9091,102.18
29/11/2013,1245.25,19.93,1.3606,6.116,0.9047,102.45
2/12/2013,1237.5,19.75,1.3552,6.124,0.9076,103.04
3/12/2013,1219,19.17,1.3604,6.088,0.903,102.36
4/12/2013,1213,19.05,1.3555,6.1579,0.9052,102.48
5/12/2013,1234,19.46,1.3664,6.1519,0.8976,101.82
6/12/2013,1230.75,19.49,1.369,6.1535,0.8939,102.88
9/12/2013,1228.5,19.5,1.3726,6.141,0.8914,103.22
10/12/2013,1245.75,20.05,1.3765,6.113,0.8876,102.8
11/12/2013,1255.25,20.39,1.3798,6.1176,0.8856,102.38
12/12/2013,1243.5,19.8,1.3752,6.1991,0.8902,103.11
13/12/2013,1222.75,19.55,1.3724,6.1851,0.8904,103.28
16/12/2013,1229.5,19.5,1.3757,6.1529,0.8876,102.91
17/12/2013,1237.25,20.02,1.3748,6.1234,0.887,102.63
18/12/2013,1233.25,19.94,1.3766,6.1125,0.8872,103.18
19/12/2013,1205.25,19.34,1.3666,6.158,0.8964,104.16
20/12/2013,1195,19.33,1.3673,6.1494,0.8952,104.07
23/12/2013,1192.75,19.37,1.3701,6.1469,0.8942,104.06
24/12/2013,1196.5,19.4,1.3676,6.1455,0.8961,104.26
27/12/2013,1209.25,19.92,1.3766,6.1246,0.8893,105.05
30/12/2013,1201.5,19.65,1.3816,6.0657,0.8866,105
31/12/2013,1201.5,19.5,1.3779,6.0657,0.8904,105.25
2/1/2014,1219.75,19.94,1.367,6.1473,0.8998,104.84
3/1/2014,1232.25,20.18,1.3606,6.1416,0.9044,104.46
6/1/2014,1238,20.04,1.3636,6.1712,0.9036,104.38
7/1/2014,1237.5,20.02,1.3618,6.1654,0.9086,104.54
8/1/2014,1226.5,19.52,1.3586,6.196,0.9102,104.87
9/1/2014,1226,19.54,1.3591,6.1891,0.9085,104.74
10/1/2014,1232.25,19.8,1.3664,6.1598,0.9032,104.06
13/1/2014,1246,20.09,1.3647,6.1202,0.9026,103.31
14/1/2014,1248.75,20.27,1.3682,6.084,0.9009,103.8
15/1/2014,1238,20.09,1.3604,6.1274,0.9084,104.42
16/1/2014,1237.25,20,1.36,6.1885,0.9064,104.32
17/1/2014,1241,20.01,1.3554,6.1564,0.91,104.32
21/1/2014,1247.75,20.03,1.356,6.172,0.9092,104.14
22/1/2014,1239.5,19.87,1.3546,6.1541,0.9116,104.36
23/1/2014,1244.25,20.11,1.368,6.1012,0.9002,103.65
24/1/2014,1259.25,20.19,1.368,6.1507,0.8949,102.41
27/1/2014,1270,19.83,1.3679,6.1597,0.8956,102.26
28/1/2014,1253.5,19.72,1.3662,6.135,0.8984,102.8
29/1/2014,1254.75,19.68,1.3663,6.1653,0.8948,102.2
30/1/2014,1254,19.41,1.3549,6.2437,0.9042,102.83
31/1/2014,1246.5,19.31,1.35,6.2768,0.9052,102.28
3/2/2014,1246.5,19.27,1.3523,6.2764,0.9014,101.11
4/2/2014,1253,19.34,1.3507,6.292,0.905,101.62
5/2/2014,1257,19.63,1.3519,6.2367,0.9042,101.38
6/2/2014,1258.5,20.14,1.3604,6.2079,0.8992,101.84
7/2/2014,1260,19.87,1.3614,6.1838,0.8992,102.32
10/2/2014,1273.5,20.2,1.3644,6.1347,0.8967,102.14
11/2/2014,1282.75,20.17,1.3654,6.1183,0.8969,102.63
12/2/2014,1286.5,20.2,1.3592,6.1167,0.9006,102.48
13/2/2014,1290.25,20.27,1.3669,6.1016,0.8944,102.2
14/2/2014,1308.5,21.09,1.369,6.0822,0.8928,101.82
18/2/2014,1314,21.37,1.3758,6.0468,0.8878,102.31
19/2/2014,1318.75,21.75,1.3762,6.0332,0.8868,102.3
20/2/2014,1313.75,21.59,1.369,6.1159,0.8912,102.32
21/2/2014,1320.75,21.74,1.3722,6.0783,0.8888,102.71
24/2/2014,1333,22.05,1.3744,6.0269,0.8885,102.44
25/2/2014,1332.75,21.73,1.3749,6.0314,0.887,102.2
26/2/2014,1340,21.845,1.3668,6.0669,0.8922,102.36
27/2/2014,1331,21.38,1.3724,6.0366,0.8872,102.12
28/2/2014,1327.75,21.27,1.3806,5.9938,0.881,102.08
3/3/2014,1344.25,21.46,1.3763,6.0376,0.881,101.36
4/3/2014,1339.5,21.15,1.3731,6.0159,0.8869,102.18
5/3/2014,1333.5,21.32,1.3734,5.9868,0.8872,102.32
6/3/2014,1334.25,21.11,1.3848,5.9813,0.881,103.03
7/3/2014,1348.25,21.38,1.3868,5.9772,0.8785,103.38
10/3/2014,1334.25,20.99,1.388,5.9642,0.8781,103.23
11/3/2014,1348,21.25,1.3867,5.9503,0.8783,103.18
12/3/2014,1355.75,20.97,1.3904,5.954,0.8743,102.74
13/3/2014,1371,21.24,1.3927,5.9305,0.8726,102.12
14/3/2014,1370,21.36,1.3924,5.9546,0.8712,101.46
17/3/2014,1379,21.22,1.3927,5.9459,0.8726,101.62
18/3/2014,1362.5,20.94,1.3913,5.9618,0.8743,101.37
19/3/2014,1346,20.75,1.391,5.9874,0.8747,101.54
20/3/2014,1327,20.17,1.3784,6.0596,0.8833,102.39
21/3/2014,1338.5,20.55,1.3783,6.0594,0.8836,102.38
24/3/2014,1322,20.2,1.3784,6.0432,0.884,102.21
25/3/2014,1314.75,20,1.3777,6.0489,0.8862,102.32
26/3/2014,1314.5,20.03,1.3786,6.0445,0.8854,102.3
27/3/2014,1295,19.68,1.3752,6.0081,0.8859,102.1
28/3/2014,1295.75,19.71,1.3753,6.0057,0.8869,102.92
31/3/2014,1294,19.97,1.3777,5.989,0.884,102.98
1/4/2014,1286.5,19.8,1.3804,5.9847,0.8825,103.52
2/4/2014,1284,19.82,1.3761,5.9807,0.887,103.82
3/4/2014,1287.25,19.83,1.3708,6.0125,0.8921,103.94
4/4/2014,1293.5,19.93,1.3704,5.9966,0.8918,103.39
7/4/2014,1299,19.81,1.3745,5.9947,0.8876,103.04
8/4/2014,1314.75,20.15,1.3802,5.9665,0.8836,102.12
9/4/2014,1309.75,19.89,1.3816,5.9503,0.8816,101.85
10/4/2014,1321.5,20.24,1.3892,5.9122,0.8758,101.43
11/4/2014,1317.25,20.09,1.3898,5.9272,0.8748,101.56
14/4/2014,1324.5,19.74,1.3824,5.9606,0.8784,101.81
15/4/2014,1311.5,19.77,1.3806,5.9591,0.8805,101.6
16/4/2014,1299,19.6,1.382,5.9732,0.8813,102.3
17/4/2014,1299.25,19.62,1.3832,5.9813,0.8812,102.22
22/4/2014,1290.75,19.51,1.3804,5.9809,0.8851,102.6
23/4/2014,1283.5,19.46,1.3814,5.9937,0.8828,102.26
24/4/2014,1283.5,19.06,1.3828,6.0001,0.8817,102.34
25/4/2014,1294.25,19.66,1.3838,6.016,0.8809,102.12
28/4/2014,1302,19.6,1.3844,6.0034,0.8807,102.46
29/4/2014,1289.75,19.33,1.3808,6.0073,0.8845,102.57
30/4/2014,1292,19.28,1.387,5.9463,0.88,102.14
1/5/2014,1283,19.06,1.3867,5.9438,0.8797,102.3
2/5/2014,1285,19.17,1.3864,5.9444,0.8789,102.34
6/5/2014,1308.5,19.64,1.3924,5.9183,0.8744,101.57
7/5/2014,1311,19.64,1.3917,5.9028,0.8758,101.72
8/5/2014,1291.25,19.25,1.3864,5.8829,0.8784,101.66
9/5/2014,1289,19.25,1.3763,5.9084,0.886,101.74
12/5/2014,1292.75,19.46,1.376,5.9238,0.8876,102.1
13/5/2014,1292.75,19.44,1.3711,5.9239,0.8894,102.2
14/5/2014,1300.25,19.87,1.3718,5.9203,0.8894,101.75
15/5/2014,1303.75,19.66,1.3712,5.9468,0.8898,101.44
16/5/2014,1293.75,19.33,1.3708,5.9319,0.891,101.5
19/5/2014,1301,19.55,1.3716,5.932,0.8916,101.26
20/5/2014,1291.5,19.37,1.3702,5.9466,0.8916,101.26
21/5/2014,1292,19.31,1.3657,5.9564,0.8951,101.44
22/5/2014,1294.5,19.56,1.3652,5.9456,0.8948,101.76
23/5/2014,1292,19.42,1.3628,5.959,0.8958,101.88
27/5/2014,1283,19.25,1.3618,5.9647,0.8977,102.14
28/5/2014,1265.25,19.125,1.3596,5.974,0.8982,101.78
29/5/2014,1254,18.85,1.3608,5.9614,0.897,101.58
30/5/2014,1254,19,1.364,5.9803,0.8944,101.77
2/6/2014,1244.75,18.81,1.3606,5.9934,0.898,102.3
3/6/2014,1244.25,18.87,1.3624,6.0004,0.8964,102.42
4/6/2014,1246,18.76,1.3619,5.9982,0.8956,102.69
5/6/2014,1244.75,18.81,1.3618,5.9944,0.8944,102.44
6/6/2014,1254,19.03,1.3639,5.9504,0.8938,102.5
9/6/2014,1255,19.11,1.3589,5.971,0.8974,102.52
10/6/2014,1253.5,19,1.3543,5.9788,0.8996,102.37
11/6/2014,1262.5,19.2,1.3532,5.9961,0.8998,101.94
12/6/2014,1261.75,19.33,1.3556,5.9903,0.8982,101.83
13/6/2014,1273,19.58,1.3522,6.0044,0.9008,102.06
16/6/2014,1281.75,19.67,1.3578,5.9878,0.8969,101.82
17/6/2014,1264.5,19.55,1.3543,5.9962,0.8998,102.18
18/6/2014,1269,19.73,1.3567,6.0316,0.8976,102.16
19/6/2014,1282,19.94,1.362,6.1201,0.8932,101.84
20/6/2014,1310,20.62,1.3586,6.1295,0.896,102.14
23/6/2014,1313.5,20.75,1.3593,6.117,0.8948,101.9
24/6/2014,1323,21.12,1.3588,6.1204,0.8955,102.13
25/6/2014,1312,20.78,1.3638,6.1401,0.8918,101.75
26/6/2014,1311.5,20.83,1.361,6.1367,0.8933,101.66
27/6/2014,1315.25,21.04,1.3631,6.1301,0.8919,101.39
30/6/2014,1313,20.87,1.369,6.1309,0.8868,101.28
1/7/2014,1325.75,21.08,1.3681,6.1631,0.8871,101.51
2/7/2014,1326.75,21.04,1.3656,6.1702,0.8886,101.76
3/7/2014,1322.5,21,1.361,6.1825,0.8934,102.19
7/7/2014,1313.25,20.95,1.3604,6.1638,0.8934,101.84
8/7/2014,1318.25,21.08,1.3614,6.1829,0.8924,101.53
9/7/2014,1322.5,21.13,1.363,6.1627,0.8918,101.7
10/7/2014,1343.25,21.5,1.36,6.1666,0.8926,101.26
11/7/2014,1336.5,21.415,1.3598,6.1794,0.8926,101.33
14/7/2014,1321.25,21.13,1.362,6.177,0.8918,101.58
15/7/2014,1312,20.93,1.3573,6.216,0.8953,101.62
16/7/2014,1297.5,20.7,1.353,6.1961,0.8984,101.69
17/7/2014,1302.75,20.78,1.353,6.192,0.8973,101.3
18/7/2014,1310.25,20.94,1.3515,6.1899,0.8989,101.37
21/7/2014,1312.75,20.93,1.3524,6.202,0.898,101.34
22/7/2014,1307,20.81,1.347,6.1894,0.9022,101.54
23/7/2014,1307.5,20.93,1.3462,6.1966,0.9024,101.5
24/7/2014,1300,20.84,1.3468,6.2066,0.9024,101.82
25/7/2014,1292.5,20.46,1.3431,6.2245,0.9045,101.81
28/7/2014,1305,20.63,1.344,6.2221,0.9037,101.82
29/7/2014,1307.5,20.64,1.341,6.2503,0.9068,102.12
30/7/2014,1297.5,20.54,1.3378,6.2629,0.9096,102.9
31/7/2014,1295,20.69,1.339,6.285,0.9086,102.75
1/8/2014,1284.5,20.34,1.3436,6.2688,0.9048,102.45
4/8/2014,1293.5,20.35,1.3414,6.2721,0.9068,102.47
5/8/2014,1292.75,20.2,1.3366,6.2807,0.9102,102.77
6/8/2014,1288.5,19.78,1.3355,6.2777,0.9095,102.34
7/8/2014,1302,20.07,1.3362,6.2451,0.9086,102.06
8/8/2014,1317.5,20.13,1.3412,6.2277,0.905,101.91
11/8/2014,1308.25,19.85,1.3385,6.1782,0.9063,102.14
12/8/2014,1311,20.08,1.3357,6.1733,0.9082,102.22
13/8/2014,1309.25,19.9,1.3367,6.1571,0.9079,102.48
14/8/2014,1315,19.86,1.3376,6.1485,0.9056,102.44
15/8/2014,1313.6,19.86,1.3392,6.1469,0.9026,102.19
18/8/2014,1302.75,19.59,1.3358,6.153,0.9066,102.54
19/8/2014,1300.25,19.66,1.332,6.1601,0.9089,102.86
20/8/2014,1294.5,19.42,1.3284,6.1742,0.9116,103.36
21/8/2014,1280.5,19.4,1.3284,6.149,0.9112,103.78
22/8/2014,1281,19.49,1.3237,6.1638,0.9142,103.97
26/8/2014,1286.5,19.49,1.3189,6.1713,0.9167,104.12
27/8/2014,1285,19.32,1.3192,6.1821,0.9148,103.98
28/8/2014,1288,19.75,1.3178,6.181,0.915,103.78
29/8/2014,1285.75,19.47,1.315,6.1844,0.9174,104
2/9/2014,1277.75,19.2,1.3124,6.2002,0.9196,105.1
3/9/2014,1268.5,19.1,1.3136,6.2274,0.9186,104.88
4/9/2014,1271,19.21,1.2926,6.2681,0.9327,105.22
5/9/2014,1264,19.13,1.2956,6.2826,0.9306,104.94
8/9/2014,1267.25,19.19,1.2948,6.3123,0.9317,105.65
9/9/2014,1256,19,1.2909,6.3503,0.9348,106.32
10/9/2014,1254.25,19.01,1.2908,6.3509,0.9382,106.76
11/9/2014,1247,18.7,1.2936,6.3753,0.9349,106.87
12/9/2014,1237.25,18.64,1.2955,6.3617,0.9337,107.24
15/9/2014,1234.75,18.64,1.2951,6.3936,0.9344,107.18
16/9/2014,1238.75,18.75,1.2976,6.3941,0.9314,106.91
17/9/2014,1236.5,18.63,1.2958,6.399,0.9346,107.58
18/9/2014,1223,18.5,1.2913,6.3247,0.9344,108.69
19/9/2014,1222.5,18.45,1.2835,6.3519,0.9404,108.96
22/9/2014,1214,17.74,1.2829,6.3527,0.941,108.88
23/9/2014,1225,17.92,1.2858,6.349,0.9386,108.82
24/9/2014,1224,17.76,1.2788,6.3855,0.9446,108.92
25/9/2014,1210.5,17.52,1.2748,6.3998,0.9467,108.7
26/9/2014,1222.25,17.54,1.2686,6.449,0.9513,109.32
29/9/2014,1217.75,17.58,1.2703,6.4371,0.9498,109.34
30/9/2014,1210,17.11,1.2628,6.4371,0.9554,109.66
1/10/2014,1208.5,17.04,1.2618,6.4462,0.9566,109.3
2/10/2014,1214.5,17.09,1.267,6.4496,0.9532,108.1
3/10/2014,1207.5,16.97,1.2517,6.5257,0.967,109.7
6/10/2014,1193.25,17.02,1.2592,6.4908,0.9626,109.08
7/10/2014,1207.5,17.36,1.2626,6.4795,0.9606,108.3
8/10/2014,1220,17.35,1.2683,6.4774,0.9564,108.41
9/10/2014,1227.5,17.64,1.2683,6.4713,0.9545,108
10/10/2014,1222.25,17.26,1.2636,6.5162,0.9568,107.83
14/10/2014,1233,17.5,1.266,6.5638,0.9536,107.15
15/10/2014,1223.5,17.01,1.2778,6.5722,0.9444,106.06
16/10/2014,1241,17.46,1.2812,6.5706,0.9425,105.98
17/10/2014,1238,17.36,1.2755,6.5445,0.9468,106.72
20/10/2014,1241,17.38,1.2783,6.5674,0.9438,106.87
21/10/2014,1251.75,17.36,1.2724,6.5677,0.9482,106.7
22/10/2014,1246.75,17.36,1.2658,6.6044,0.953,107.32
23/10/2014,1240.5,17.07,1.2658,6.5676,0.9535,108.16
24/10/2014,1231.75,17.19,1.2675,6.5952,0.9514,108.06
27/10/2014,1230.5,17.18,1.2712,6.6069,0.9484,107.71
28/10/2014,1228.25,17.18,1.2747,6.6103,0.9463,108
29/10/2014,1228,17.2,1.2762,6.6419,0.9452,108.1
30/10/2014,1205.75,16.78,1.2622,6.7022,0.9552,108.94
31/10/2014,1173.25,16.2,1.253,6.7491,0.9623,112.09
3/11/2014,1170.75,16.15,1.2487,6.7854,0.9655,113.92
4/11/2014,1169.25,16.12,1.2554,6.8575,0.9596,113.44
5/11/2014,1145.25,15.32,1.2488,6.8267,0.964,114.62
6/11/2014,1144.5,15.28,1.2414,6.8531,0.9702,114.87
7/11/2014,1145,15.42,1.2422,6.8346,0.9684,114.73
10/11/2014,1172,15.67,1.2425,6.8086,0.9678,114.78
12/11/2014,1163.25,15.62,1.2456,6.7766,0.965,115.42
13/11/2014,1161,15.74,1.2476,6.7808,0.9634,115.63
14/11/2014,1154,15.35,1.2494,6.7583,0.9616,116.52
17/11/2014,1187,16.2,1.2447,6.7882,0.9653,116.44
18/11/2014,1202,16.27,1.2534,6.7228,0.9583,116.76
19/11/2014,1200.75,16.26,1.2548,6.7877,0.9572,117.7
20/11/2014,1194,16.2,1.2526,6.7641,0.9596,118.14
21/11/2014,1193.25,16.3,1.2394,6.7966,0.9696,117.74
24/11/2014,1196,16.33,1.2427,6.7808,0.9676,118.39
25/11/2014,1202.25,16.66,1.2472,6.8133,0.9645,117.99
26/11/2014,1195.75,16.61,1.2503,6.8208,0.9614,117.6
28/11/2014,1184.5,15.97,1.2438,7.0062,0.9658,118.7
1/12/2014,1178.75,15.73,1.249,6.9254,0.9631,118.14
2/12/2014,1197,16.16,1.239,7.0099,0.972,119.1
3/12/2014,1203.25,16.3,1.2304,7.0423,0.9779,119.82
4/12/2014,1204,16.42,1.2432,7.0372,0.9674,119.67
5/12/2014,1204.5,16.33,1.2304,7.1291,0.9772,121.38
8/12/2014,1195.25,16.26,1.2292,7.1628,0.9778,120.89
9/12/2014,1206.5,16.37,1.2415,7.0938,0.968,118.87
10/12/2014,1228.25,17.06,1.2425,7.1836,0.968,118.5
11/12/2014,1219.5,16.98,1.2397,7.2818,0.9688,119.4
12/12/2014,1223.5,17.07,1.2484,7.3418,0.962,118.22
15/12/2014,1210.75,16.85,1.247,7.427,0.9632,117.75
16/12/2014,1199.25,16.29,1.2504,7.4611,0.9604,117.28
17/12/2014,1199,15.95,1.2406,7.3753,0.9679,117.64
18/12/2014,1210.75,16.08,1.2291,7.3759,0.9794,118.84
19/12/2014,1197.5,15.86,1.2235,7.3588,0.9832,119.56
22/12/2014,1195.25,16.09,1.2252,7.4015,0.982,119.84
23/12/2014,1179.5,15.71,1.218,7.427,0.9872,120.68
24/12/2014,1177,15.77,1.2188,7.458,0.9865,120.45
29/12/2014,1194,16,1.2179,7.4246,0.9878,120.57
30/12/2014,1186.5,15.79,1.2174,7.4227,0.988,119.34
31/12/2014,1199.25,15.97,1.2101,7.4816,0.9934,119.85
2/1/2015,1184.25,15.71,1.2015,7.5682,1.0004,120.2
5/1/2015,1192,15.88,1.1918,7.6073,1.0079,119.64
6/1/2015,1211,16.29,1.1936,7.6975,1.0062,118.26
7/1/2015,1213.75,16.33,1.182,7.7123,1.016,119.52
8/1/2015,1206.5,16.37,1.1811,7.6132,1.0169,119.51
9/1/2015,1211.25,16.24,1.183,7.669,1.0151,118.66
12/1/2015,1222,16.52,1.1832,7.7148,1.015,118.32
13/1/2015,1239,17,1.1779,7.743,1.0195,118.16
14/1/2015,1228.75,16.64,1.1806,7.6354,1.0172,116.78
15/1/2015,1235.25,17.12,1.1598,7.6475,0.893,116.95
16/1/2015,1258.25,16.92,1.1517,7.5998,0.8488,117.45
20/1/2015,1292.25,17.8,1.1559,7.6624,0.8751,118.48
21/1/2015,1298,18.22,1.1584,7.6165,0.8596,117.86
22/1/2015,1287,18.08,1.1414,7.6497,0.8678,117.92
23/1/2015,1293.5,18.23,1.1279,7.7603,0.876,117.8
26/1/2015,1282.75,17.83,1.129,7.7591,0.8988,118.38
27/1/2015,1279,17.87,1.137,7.7193,0.9042,117.62
28/1/2015,1287,18.01,1.1342,7.7785,0.9055,117.74
29/1/2015,1275.5,17.43,1.1308,7.8265,0.9226,118.31
30/1/2015,1263.5,16.92,1.129,7.7498,0.921,117.44
2/2/2015,1274.25,17.22,1.1337,7.6259,0.9262,117.33
3/2/2015,1281,17.59,1.1462,7.5442,0.9234,117.48
4/2/2015,1269.25,17.39,1.1418,7.5493,0.9238,117.58
5/2/2015,1263.75,17,1.1432,7.5207,0.9248,117.4
6/2/2015,1264,17.22,1.133,7.5929,0.9228,119.16
9/2/2015,1242.25,16.97,1.1316,7.6154,0.9258,118.7
10/2/2015,1237.5,16.8,1.1316,7.5728,0.9263,119.32
11/2/2015,1235.5,16.95,1.13,7.653,0.9288,120.38
12/2/2015,1225.25,16.89,1.141,7.6527,0.9283,118.72
13/2/2015,1225.75,16.86,1.1408,7.568,0.9308,118.7
17/2/2015,1221.75,16.82,1.1395,7.5376,0.9346,118.99
18/2/2015,1206.5,16.42,1.1342,7.5275,0.9446,119.19
19/2/2015,1217.75,16.73,1.1392,7.5737,0.9472,118.84
20/2/2015,1203.5,16.34,1.1372,7.5256,0.9419,118.68
23/2/2015,1193.5,16.2,1.1346,7.6068,0.9494,118.88
24/2/2015,1195.5,16.32,1.1307,7.6145,0.9516,119.13
25/2/2015,1206.5,16.51,1.1363,7.554,0.9496,118.88
26/2/2015,1220,16.82,1.1212,7.6402,0.954,119.36
27/2/2015,1205,16.53,1.1197,7.6619,0.9513,119.72
2/3/2015,1216.75,16.63,1.119,7.6959,0.9553,120.06
3/3/2015,1207.75,16.42,1.1212,7.6924,0.959,119.47
4/3/2015,1204.25,16.32,1.107,7.8102,0.964,119.76
5/3/2015,1199.75,16.19,1.1006,7.7416,0.9736,120.22
6/3/2015,1196.5,15.99,1.0855,7.8978,0.9846,120.93
9/3/2015,1173.75,15.92,1.0846,7.9361,0.9873,121.17
10/3/2015,1161,15.78,1.0707,8.0967,0.9996,121.2
11/3/2015,1158.75,15.64,1.0576,8.1874,1.0074,121.5
12/3/2015,1161.25,15.68,1.0615,8.1054,1.0034,121.28
13/3/2015,1156.5,15.5,1.0524,8.1922,1.0047,121.17
16/3/2015,1157,15.58,1.0575,8.2575,1.0074,121.3
17/3/2015,1154.75,15.56,1.0605,8.292,1.004,121.28
18/3/2015,1149,15.47,1.0643,8.3524,0.9952,120.92
19/3/2015,1164,15.88,1.0621,8.092,0.9921,120.9
20/3/2015,1171.75,16.17,1.0792,8.0431,0.9766,120.28
23/3/2015,1181.4,16.73,1.0928,7.8837,0.9668,119.74
24/3/2015,1193.25,16.97,1.0908,7.865,0.9586,119.9
25/3/2015,1192.55,16.94,1.0986,7.8314,0.9574,119.37
26/3/2015,1209.4,17.13,1.0919,7.8802,0.9614,119.01
27/3/2015,1198,17.14,1.0891,7.9595,0.9586,119.15
30/3/2015,1187.4,16.65,1.0818,8.0301,0.9678,120.11
31/3/2015,1179.25,16.6,1.0741,8.0513,0.9712,119.96
1/4/2015,1181.25,16.56,1.0768,8.007,0.9671,119.62
2/4/2015,1201.5,16.84,1.0874,7.9831,0.9578,119.74
7/4/2015,1208.5,16.86,1.085,8.0654,0.964,120.36
8/4/2015,1211.1,16.84,1.0818,8.0359,0.9634,119.96
9/4/2015,1196,16.3,1.0671,8.1059,0.9754,120.32
10/4/2015,1201.9,16.55,1.0598,8.1127,0.9807,120.29
13/4/2015,1197.85,16.27,1.0582,8.0943,0.978,120.32
14/4/2015,1191.45,16.08,1.0672,7.9347,0.9712,119.26
15/4/2015,1189.85,16.18,1.0596,7.8993,0.9721,119.23
16/4/2015,1204.6,16.47,1.0742,7.7677,0.9584,119.18
17/4/2015,1204.55,16.36,1.078,7.8368,0.9528,119.02
20/4/2015,1203.25,16.09,1.0763,7.8586,0.9543,119.27
21/4/2015,1197.7,16.08,1.0758,7.8395,0.9528,119.45
22/4/2015,1202.4,16.05,1.0729,7.9045,0.9662,119.9
23/4/2015,1187.75,15.86,1.0803,7.8484,0.955,119.69
24/4/2015,1192.15,15.83,1.0876,7.777,0.9533,118.98
27/4/2015,1182.75,15.84,1.0892,7.7167,0.9534,119.12
28/4/2015,1201.4,16.32,1.0979,7.6529,0.9538,118.8
29/4/2015,1204.8,16.48,1.1174,7.4722,0.9358,118.83
30/4/2015,1204.3,16.52,1.1162,7.568,0.941,119.86
1/5/2015,1179,16.17,1.1194,7.6248,0.934,120.21
5/5/2015,1187.4,16.42,1.1174,7.5859,0.9262,119.87
6/5/2015,1191.25,16.41,1.1345,7.4202,0.915,119.42
7/5/2015,1183,16.35,1.1283,7.4559,0.9196,119.74
8/5/2015,1185.25,16.31,1.1241,7.4502,0.9274,119.78
11/5/2015,1184.75,16.39,1.1142,7.5605,0.9344,120.05
12/5/2015,1184.45,16.46,1.124,7.472,0.9266,119.8
13/5/2015,1193,16.65,1.1372,7.3597,0.9162,119.09
14/5/2015,1214.75,17.4,1.1368,7.3829,0.9146,119.2
15/5/2015,1216.3,17.25,1.1428,7.3113,0.9174,119.36
18/5/2015,1228.15,17.7,1.1354,7.3808,0.923,119.82
19/5/2015,1219.65,17.4,1.1151,7.5117,0.9367,120.58
20/5/2015,1206.75,17.07,1.1079,7.587,0.9395,121.28
21/5/2015,1209.6,17.18,1.1126,7.547,0.9346,121.06
22/5/2015,1211,17.25,1.1033,7.629,0.9428,121.45
26/5/2015,1194,16.79,1.0876,7.7518,0.9503,123.08
27/5/2015,1187.85,16.66,1.0888,7.7634,0.9508,123.76
28/5/2015,1189.45,16.68,1.0914,7.8466,0.9458,124.18
29/5/2015,1190.4,16.67,1.0994,7.7845,0.9404,123.98
1/6/2015,1187.3,16.61,1.0913,7.9633,0.9467,124.64
2/6/2015,1188.75,16.7,1.113,7.8547,0.9343,124.19
3/6/2015,1186.6,16.6,1.1285,7.7207,0.9336,124.06
4/6/2015,1182.45,16.47,1.1271,7.7435,0.9342,124.56
5/6/2015,1175.9,16.15,1.1108,7.9611,0.9436,125.58
8/6/2015,1173.4,16.06,1.1232,7.8678,0.9332,125.08
9/6/2015,1181,16.13,1.1284,7.7673,0.9295,124.16
10/6/2015,1186,16.13,1.1307,7.7619,0.9292,122.72
11/6/2015,1180.5,15.87,1.1236,7.8584,0.9364,123.62
12/6/2015,1179.25,15.93,1.1278,7.7208,0.926,123.23
15/6/2015,1178.25,15.93,1.1266,7.7691,0.9351,123.38
16/6/2015,1182.1,16.03,1.1238,7.7743,0.9325,123.39
